event_id,continent,country,location,event_name,event_date,event_summary,source_url,latitude,longitude,fire_type,building_use,building_height_or_floors,affected_floors,building_age_status,deaths,injuries,evacuated,cause,fire_spread,urban_fire_resilience_gap,impact,event_year,source_domain,source_grade,city_label_en,building_use_group,building_height_m_reported,building_storeys_reported,external_trigger,arson_trigger,construction_related,facade_fire,valid_geocode,possible_duplicate,analysis_extended,analysis_core,cohort_reason,source_file_sha256,legacy_match_key,population_count_2020_1km_cell,population_density_2020_per_km2,heatwave_days_7d,heatwave_degree_days_c,heatwave_max_t2m_c,heatwave_p90_t2m_c,heatwave_score_0_100,gee_enrichment_status,tmax_percentile_0_100,ghsl_built_surface_m2_1km,ghsl_built_volume_m3_1km,ghsl_mean_building_height_m_1km,ghsl_urbanisation_code_2020,era5_sampling_radius_km,metric_provenance,iso3,context_year,context_year_lag,gdp_per_capita_ppp_constant_2021,urban_population_percent,electricity_access_percent,national_population,ctif_population_thousands,ctif_fire_stations_per_100k,ctif_fire_engines_per_100k,ctif_ladders_per_100k,ctif_career_firefighters_per_100k,ctif_total_firefighters_per_100k,ctif_volunteer_share_percent,ctif_reference_period,ctif_source_page_pdf,ctif_source_file_sha256
HRF-0022,亚洲,中国 / China,"上海环球金融中心，浦东新区，上海市 / Shanghai World Financial Center, Pudong New Area, Shanghai",上海环球金融中心在建工程火灾 / Shanghai World Financial Center construction fire,2007-08-14,在建上海环球金融中心40层附近电梯井起火，无人员伤亡。,https://www.chinanews.com.cn/sh/news/2007/08-14/1002088.shtml,31.22222,121.45806,在建高层建筑火灾,在建超高层综合楼,设计高度492米、101层；起火点在40层附近电梯井,40层附近电梯井,未检索到,0.0,0.0,,施工电焊引燃40层附近电梯井内杂物；报道注明为初步勘查结论,在建超高层内部电梯井及施工杂物形成燃烧条件,在建超高层的临时消防与高空扑救条件增加处置难度,无人员伤亡；施工人员全部疏散,2007,chinanews.com.cn,B,Shanghai,Mixed use,492.0,101.0,False,False,True,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2007-08-14|31.2222|121.4581,20251.71956800235,27519.361580141125,0.0,0.0,32.51638370982391,33.914684787921296,0.0,completed,,,,,,,legacy_exact_date_geo_match,CHN,2007.0,0.0,8013.78375739131,45.8892440795898,98.5,1317885000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0023,北美洲,United States,"New York City, New York",Deutsche Bank Building fire,2007-08-18,Fire occurred in a damaged office high-rise while it was being dismantled after 9/11 damage.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,40.7108,-74.0138,high-rise building fire,former office; under deconstruction,about 39-41 floors; 157.6 m,未检索到,completed 1974; severely damaged and being dismantled,2.0,115.0,,smoking materials were identified in investigations,未检索到/待核实,未检索到/待核实,2 firefighter deaths; CTIF lists 115 injuries.,2007,ctif.org,C,New York City,Office/government,157.6,41.0,False,False,False,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2007-08-18|40.7108|-74.0138,8384.805258940922,20753.82867798201,0.0,0.0,30.52008350513597,31.66504855685765,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2007.0,0.0,61314.4520816367,80.5153172872016,100.0,301231207.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0024,北美洲,United States,"Atlantic City, New Jersey",Water Club Tower construction fire,2007-09-23,A facade/construction fire affected the 44-storey hotel tower while it was being built.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,39.3786,-74.4351,high-rise building fire,hotel; under construction,44 floors; 125.4 m,39,under construction,0.0,0.0,,construction-related ignition; exact cause needs primary report,未检索到/待核实,未检索到/待核实,No deaths; facade-fire list records no injuries.,2007,ctif.org,C,Atlantic City,Hotel,125.4,44.0,False,False,True,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2007-09-23|39.3786|-74.4351,112.47879583657192,194.30721282217547,0.0,0.0,26.24806063670036,27.29793388592909,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2007.0,0.0,61314.4520816367,80.5153172872016,100.0,301231207.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0025,北美洲,United States,"Las Vegas, Nevada",Monte Carlo Resort and Casino facade fire,2008-01-25,Exterior fire affected upper floors of the 32-storey hotel-casino tower.,https://ctif.org/sites/default/files/2025-08/CTIF_Report30.pdf,36.1031,-115.1765,high-rise building fire,hotel/casino,32 floors; about 110 m,4,opened 1996,0.0,13.0,,welding operations were reported as the likely ignition source,未检索到/待核实,未检索到/待核实,No deaths; CTIF lists 13 injuries.,2008,ctif.org,C,Las Vegas,Hotel,110.0,32.0,False,False,False,True,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2008-01-25|36.1031|-115.1765,311.1248589125281,447.4714117021035,0.0,0.0,14.451442699590018,18.63262381382884,0.0,completed,,,,,,,legacy_exact_date_geo_match,USA,2008.0,0.0,60806.2238713713,80.6219682896606,100.0,304093966.0,336806.0,17.428430609906,21.288219331009543,2.226801185252044,113.71531386020439,302.2808382273475,62.380905608486394,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0026,欧洲,The Netherlands,Delft,TU Delft Faculteitsgebouw Bouwkunde fire,2008-04-13,"TU Delft Faculteitsgebouw Bouwkunde高层建筑火灾；建筑高度记录为 56 m。死亡人数：0。A broken water pipe on the 8th floor caused a short circuit in a coffee machine a floor below, resulting in a fire. The building was demolished afterwards.",https://architectenweb.nl/nieuws/artikel.aspx?ID=14108,52.00667,4.35556,高层建筑火灾,education,56 m,未检索到,未检索到,0.0,,,"A broken water pipe on the 8th floor caused a short circuit in a coffee machine a floor below, resulting in a fire.",未检索到/待核实,未检索到/待核实,"死亡人数：0。A broken water pipe on the 8th floor caused a short circuit in a coffee machine a floor below, resulting in a fire. The building was demolished afterwards.",2008,architectenweb.nl,B,Delft,Unknown/other,56.0,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2008-04-13|52.0067|4.3556,2176.5983979454336,4108.718658210695,0.0,0.0,11.494317121695246,18.50041807061001,0.0,completed,,,,,,,legacy_exact_date_geo_match,NLD,2008.0,0.0,63678.4005491428,85.6149582464487,100.0,16445593.0,17591.0,5.417543061792962,6.082655903587061,0.7390142686601103,17.87846057643113,127.86083792848615,81.17552907700517,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0027,欧洲,Netherlands,De Punt,De Punt fire,2008-05-09,De Punt fire高层建筑外立面火灾。死亡 3，受伤 0；表中记录的受影响楼层为 1。,https://en.wikipedia.org/wiki/De_Punt_fire,,,高层建筑外立面火灾,未检索到,未检索到,1,未检索到,3.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 3，受伤 0；表中记录的受影响楼层为 1。,2008,en.wikipedia.org,C,De Punt,Unknown/other,,,False,False,False,True,False,False,False,False,invalid_or_missing_geocode,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2008-05-09|nan|nan,,,,,,,,invalid_coordinate_or_date,,,,,,,requires_current_gee,NLD,2008.0,0.0,63678.4005491428,85.6149582464487,100.0,16445593.0,17591.0,5.417543061792962,6.082655903587061,0.7390142686601103,17.87846057643113,127.86083792848615,81.17552907700517,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0028,亚洲,Saudi Arabia,Mecca,Abraj Al Bait Towers fire,2008-10-28,Abraj Al Bait Towers高层建筑火灾；建筑高度记录为 601 m。死亡人数：0。Occurred during construction; fire consumed nine floors,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,21.42664,39.82563,高层建筑火灾,未检索到,601 m,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。Occurred during construction; fire consumed nine floors,2008,en.wikipedia.org,C,Mecca,Unknown/other,601.0,,False,False,True,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2008-10-28|21.4266|39.8256,207.564166238122,259.10879520208846,0.0,0.0,35.72718375069758,38.34545284122616,0.0,completed,,,,,,,legacy_exact_date_geo_match,SAU,2008.0,0.0,54407.7081673247,81.6441431042994,100.0,23287877.0,,,,,,,,,,
HRF-0029,亚洲,中国 / China,"央视新址配楼电视文化中心，朝阳区，北京市 / Beijing Television Cultural Center, Chaoyang District, Beijing",北京央视新址配楼电视文化中心火灾 / Beijing Television Cultural Center fire,2009-02-09,北京央视新址配楼电视文化中心发生外立面火灾，造成1名消防员死亡、7人受伤。,https://news.cctv.com/china/20090210/101207.shtml,39.9075,116.39723,高层建筑外立面火灾,未检索到,约159 m，30层；在建,多层外立面；具体受影响楼层数待核实,在建建筑，不适用楼龄,1.0,,,建设单位违规燃放大型烟花，烟花落入在建电视文化中心并引燃,外墙保温/装饰材料与强风等促进外立面快速蔓延,建设单位无视劝阻违规燃放烟花；在建高层外墙材料风险,1名消防员死亡，另有7人受伤（6名消防员和1名工地人员）,2009,news.cctv.com,A,Beijing,Unknown/other,159.0,30.0,False,False,True,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2009-02-09|39.9075|116.3972,10856.202777170303,16445.53592826225,0.0,0.0,13.266230612654113,11.189639761906683,0.0,completed,,,,,,,legacy_exact_date_geo_match,CHN,2009.0,0.0,9518.68128351945,48.3417053222656,99.1,1331260000.0,1386000.0,,,,9.37950937950938,550.5050505050506,98.2961992136304,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0030,亚洲,Bangladesh,Dhaka,Bashundhara City Tower fire,2009-03-13,Bashundhara City Tower高层建筑火灾；建筑高度记录为 62.7 m。死亡人数：4。,https://dhakamirror.com/source-cause-of-fire-not-known/,23.7104,90.40744,高层建筑火灾,未检索到,20层；起火约在17/18层并影响多个上部楼层,未检索到,商场2004年开业，事发约5年，不属老旧楼宇,7.0,20.0,,政府调查委员会未能确定起火源和起火原因,火从上部办公楼层向上下多层蔓延；管井、缝隙等竖向通道被研究认为促进蔓延,报警约延迟1小时；消防水池缺水、自动消防系统失效或管理不到位,7人死亡、20人受伤；原表4人死亡应修正,2009,dhakamirror.com,B,Dhaka,Unknown/other,,20.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2009-03-13|23.7104|90.4074,84404.13576155923,110866.62472423787,0.0,0.0,33.98104105441371,34.72627308212708,0.0,completed,,,,,,,legacy_exact_date_geo_match,BGD,2009.0,0.0,3942.13631207203,27.3111249057412,57.1,150873714.0,171186.0,0.2874066804528408,0.915962753963525,0.01635647774934866,7.419999299008097,8.03511969436753,,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0031,亚洲,Saudi Arabia,Mecca,Abraj Al Bait Towers fire,2009-05-01,Abraj Al Bait Towers高层建筑火灾；建筑高度记录为 未列明。死亡人数：0。Occurred during construction,https://en.wikipedia.org/wiki/List_of_fires_in_high-rise_buildings,21.42664,39.82563,高层建筑火灾,未检索到,未检索到,未检索到,未检索到,0.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：0。Occurred during construction,2009,en.wikipedia.org,C,Mecca,Unknown/other,,,False,False,True,False,True,False,True,False,compendium_only_source,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2009-05-01|21.4266|39.8256,207.564166238122,259.10879520208846,0.0,0.0,39.415962873186345,41.464620481218624,0.0,completed,,,,,,,legacy_exact_date_geo_match,SAU,2009.0,0.0,51760.7643987566,81.8644480116889,100.0,24217654.0,,,,,,,,,,
HRF-0032,欧洲,United Kingdom,"Camberwell, London, England, United Kingdom",Lakanal House fire,2009-07-03,伦敦Lakanal House高层住宅火灾造成6人死亡，火和烟跨楼层传播。,https://www.lambeth.gov.uk/about-council/transparency-open-data/lakanal-house-coroner-inquest,51.4745,-0.0876,high-rise residential fire,residential,14 storeys,0,completed 1959,6.0,,,9层住宅一台电视机电气故障起火。,不充分的防火分隔、改造形成的隐蔽通道和外墙板件使烟火超出起火单元传播。,建筑改造、风险评估、住户信息和留守原位策略的适用条件存在系统性缺陷。,6人死亡，多人受伤,2009,lambeth.gov.uk,A,Camberwell,Residential,,14.0,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2009-07-03|51.4745|-0.0876,8640.853898837904,16122.105171502108,0.0,0.0,26.48411836170021,25.93423039996436,0.0,completed,,,,,,,legacy_exact_date_geo_match,GBR,2009.0,0.0,46995.5449961945,80.8692180088478,100.0,62276270.0,64903.0,3.163181979261359,4.4682064003204784,0.3620787945087284,61.78450919063834,93.21603007565136,2.3140495867768593,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0033,欧洲,Hungary,"Középszer Street, Miskolc, Borsod-Abaúj-Zemplén, Hungary",Középszer Street panel-building fire,2009-08-15,一栋10层板式住宅6层厨房起火，火焰和烟气沿外立面、管井及楼梯间向上扩散。,https://fireonline.it/wp-content/uploads/2018/07/GF_FireManual_165x235mm_8.9.2017.pdf,48.1035,20.7784,high-rise residential façade fire,residential,basement + ground floor + 10 upper floors,6,industrialized panel building; façade renovated in 2007,3.0,12.0,,6层住宅厨房起火；公开技术资料未进一步确定厨房内具体点火物。,入户门敞开、管井和楼梯烟气传播，以及外墙ETICS系统施工厚度不足（抹面层约2—3毫米而非要求5毫米）促进垂直蔓延。,外墙保温施工质量控制、防火分隔与竖向管井封堵不足。,3人死亡，另有12人烟气中毒。,2009,fireonline.it,B,Miskolc,Residential,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2009-08-15|48.1035|20.7784,368.16237285197286,640.6166642902278,0.0,0.0,26.99759847706764,31.32374598009836,0.0,completed,,,,,,,legacy_exact_date_geo_match,HUN,2009.0,0.0,27445.959458479,68.4592590332031,100.0,10022650.0,9856.0,2.9525162337662336,10.724431818181818,1.166801948051948,101.91761363636364,319.47037337662334,68.09794518372662,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0034,欧洲,Netherlands,Utrecht,Rabobank Bestuurscentrum fire,2010-06-27,Rabobank Bestuurscentrum高层建筑火灾；建筑高度记录为 105 m。死亡人数：0。Occurred on the 25th and 26th floor during the construction. The exact cause of the fire has never been identified.,https://www.trouw.nl/nieuws/explosie-bij-brand-in-rabo-toren-utrecht~bd0429e0,,,高层建筑火灾,office/government,105 m,未检索到,未检索到,0.0,,,The exact cause of the fire has never been identified.,未检索到/待核实,未检索到/待核实,死亡人数：0。Occurred on the 25th and 26th floor during the construction. The exact cause of the fire has never been identified.,2010,trouw.nl,B,Utrecht,Office/government,105.0,,False,False,True,False,False,False,False,False,invalid_or_missing_geocode,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2010-06-27|nan|nan,,,,,,,,invalid_coordinate_or_date,,,,,,,requires_current_gee,NLD,2010.0,0.0,61518.5768954231,87.3502790247129,100.0,16615394.0,17591.0,5.417543061792962,6.082655903587061,0.7390142686601103,17.87846057643113,127.86083792848615,81.17552907700517,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0035,亚洲,United Arab Emirates,Sharjah,Al Kuwait Tower fire,2010-07-06,Al Kuwait Tower高层建筑外立面火灾。死亡 0，受伤 0；表中记录的受影响楼层为 10。,https://doi.org/10.26616%2Fnioshfffacef201711,25.3342,55.41221,高层建筑外立面火灾,未检索到,未检索到,10,未检索到,0.0,0.0,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡 0，受伤 0；表中记录的受影响楼层为 10。,2010,doi.org,A,Sharjah,Unknown/other,,,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2010-07-06|25.3342|55.4122,666.7336681211616,858.0346103205156,0.0,0.0,41.36798388832494,43.72169821220536,0.0,completed,,,,,,,legacy_exact_date_geo_match,ARE,2010.0,0.0,70913.7569272495,83.3714299144178,100.0,6869838.0,,,,,,,,,,
HRF-0036,亚洲,South Korea,Busan,Wooshin Golden Suites fire,2010-10-01,Wooshin Golden Suites fire高层建筑外立面火灾。死亡 0，受伤 5；表中记录的受影响楼层为 35。,https://www.yna.co.kr/view/AKR20101028076700051,35.10168,129.03004,高层建筑外立面火灾,未检索到,38层，约140 m,35,约2006年建成，事发约4年，不属老旧楼宇,0.0,,,4层非法改作清洁/更衣空间内，多联插座内部短路产生电火花,聚乙烯芯铝复合外墙及保温材料、外立面凹槽烟囱效应和海风使火焰约20分钟蔓延至38层,起火空间违规改造且未设相应消防设施；全楼报警覆盖不足，初期处置存在延迟,5人受伤，无死亡,2010,yna.co.kr,B,Busan,Unknown/other,140.0,38.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2010-10-01|35.1017|129.03,9512.69921875,13511.80078125,0.0,0.0,22.380883789062523,22.90034942626956,0.0,completed,72.68817204301075,386760.55686274514,8241755.57254902,21.454839886442183,30.0,,requires_current_gee,KOR,2010.0,0.0,39574.0500732947,81.9685075986486,100.0,49554112.0,51774.0,0.4365125352493529,4.256962954378646,0.8749565418936145,117.80816626105768,304.31297562483104,61.28716955983625,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0037,欧洲,France,Dijon,Dijon residential complex fire,2010-10-14,Dijon residential complex高层建筑火灾；建筑高度记录为 79.2 m。死亡人数：7。,https://books.google.com/books?id=bbA0CgAAQBAJ&pg=PA37,47.31344,5.01391,高层建筑火灾,residential,79.2 m,未检索到,未检索到,7.0,,,未检索到/待核实,未检索到/待核实,未检索到/待核实,死亡人数：7。,2010,books.google.com,B,Dijon,Residential,79.2,,False,False,False,False,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2010-10-14|47.3134|5.0139,2106.90413133473,3610.87495183904,0.0,0.0,22.76756391854127,20.6750946688013,0.0,completed,,,,,,,legacy_exact_date_geo_match,FRA,2010.0,0.0,49130.422942344,77.0962844808803,100.0,65026211.0,66309.0,9.807115172902622,11.277503807929543,1.8564599074032184,82.19547874345866,381.98887028910104,78.48223203957471,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
HRF-0038,欧洲,France,"Fontaine d'Ouche, Dijon, Bourgogne-Franche-Comté, France",Rue du Lac migrant residence fire,2010-11-14,第戎一栋9层移民工人宿舍附属垃圾房起火，强风将火焰推向外墙并造成大量烟气伤害。,https://www.interieur.gouv.fr/fr/Archives/Archives-des-actualites/2010-Actualites/Incendie-dans-un-foyer-Sonacotra-Adoma,47.322,5.009,multi-storey residential façade fire,residential / migrant workers' residence,9 storeys,1,未检索到,7.0,,,火灾起于建筑底层相邻垃圾房；具体点火机制未确定。,强风使火焰贴近外墙并向住宅楼传播。,9层门槛、高层外墙暴露及疏散问题仍需按项目高层操作口径复核,7人死亡；至少11人重伤，高层汇总表记11伤，但同期媒体报道总受伤逾100；需区分重伤与所有就医者。,2010,interieur.gouv.fr,B,Fontaine d'Ouche,Residential,,9.0,False,False,False,True,True,False,True,True,core_eligible,386eb556101286e4dce89060d1d60ca105f5f54e97db3d3f297bcc2be6c291e5,2010-11-14|47.322|5.009,1791.7593912968553,3202.286213568308,0.0,0.0,17.230525755134693,14.321693351293712,0.0,completed,,,,,,,legacy_exact_date_geo_match,FRA,2010.0,0.0,49130.422942344,77.0962844808803,100.0,65026211.0,66309.0,9.807115172902622,11.277503807929543,1.8564599074032184,82.19547874345866,381.98887028910104,78.48223203957471,most recent national data reported during 2010-2023,49.0,2feed2884d17906fdc9ebb169b2d6edf40d0365c82aafa2f8693cfa574a1ce5e
